Nome dependencia Administrativa;Codigo Rede;Diretoria de ensino;Categoria;Tipo Escola;Codigo_Escola;Codigo_MEC;Nome_Escola;Codigo_Municipio;Municipio;Bairro;Codigo_Distrito;Distrito;CEP;Complemento;Endereco;Numero;Ddd;Fone1;Fone2;Email;Zona;Creche;Pre;1º Ano Ef;2º Ano Ef;3º Ano Ef;4º Ano Ef;5º Ano Ef;6º Ano Ef;7º Ano Ef;8º Ano Ef;9º Ano Ef;1ª Serie Em;2ª Serie Em;3ª Serie Em;4ª Serie Em;Ns EM;Educ.Prof;Educ.Prof_Ead;Eja 1ª a 4ª Ef;Eja Semi 1ª a 4ª Ef;Eja Ead 1ª a 4ª Ef;Eja 5ª a 8ª Ef;Eja Semi 5ª a 8ª Ef;Eja Ead 5ª a 8ª Ef;Eja Em;Eja Semi Em;Eja Ead Em;Eja Projovem Urbano Ef;Eja FIC Prof Ef;Eja FIC Em;Eja FIC Prof Em;Educ.Especial;Ativ_complementar;AEE;Cl-Creche;Cl-Pre;Cl-1º Ano Ef;Cl-2º Ano Ef;Cl-3º Ano Ef;Cl-4º Ano Ef;Cl-5º Ano Ef;Cl-6º Ano Ef;Cl-7º Ano Ef;Cl-8º Ano Ef;Cl-9º Ano Ef;Cl-1ª Serie Em;Cl-2ª Serie Em;Cl-3ª Serie Em;Cl-4ª Serie Em;Cl-Ns EM;Cl-Educ.Prof;Cl-Educ.Prof_Ead;Cl-Eja 1ª a 4ª Ef;Cl-Eja Semi 1ª a 4ª Ef;Cl-Eja Ead 1ª a 4ª Ef;Cl-Eja 5ª a 8ª Ef;Cl-Eja Semi 5ª a 8ª Ef;Cl-Eja Ead 5ª a 8ª Ef;Cl-Eja Em;Cl-Eja Semi Em;Cl-Eja Ead Em;Cl-Eja Projovem Urbano Ef;Cl-Eja FIC Em;Cl-Eja FIC Prof Ef;Cl-Eja FIC Prof Em;Cl-Educ.Especial;Cl-Ativ_complementar;Cl-AEE
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;271305;35271305;SONIA MARIA PEREIRA DA SILVA PROFA EMEF;645;SAO JOSE DOS CAMPOS;PARQUE NOVO HORIZONTE;1;SAO JOSE DOS CAMPOS;12225740;RUA;RUA DOS ALFAIATES;321;12;39073355;39074020;EMEFSONIAMARIA@SJC.SP.GOV.BR;1;0;0;90;96;97;90;96;96;90;90;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;22;0;0;4;5;4;4;5;5;6;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;70476;35070476;THEREZINHA DO MENINO JESUS SOARES DO NASCIMENTO PROFA EMEF;645;SAO JOSE DOS CAMPOS;CONJUNTO RESIDENCIAL DOM PEDRO I;1;SAO JOSE DOS CAMPOS;12232841;RUA;FRANCISCO CARLOS BARBOSA ;200;12;39661028;39661582;EMEFTHEREZINHAJESUS@SJC.SP.GOV.BR;1;0;0;91;90;90;90;90;93;90;90;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;20;0;0;5;6;4;6;5;5;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;86010;35086010;TORATARO TAKITANI EMEI;645;SAO JOSE DOS CAMPOS;JARDIM VALE DO SOL;1;SAO JOSE DOS CAMPOS;12238090;PRACA;BAHIA DE SAO SALVADOR ;142;12;39313382;39340442;EMEITORATAROTAKITANI@SJC.SP.GOV.BR;1;235;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;478350;35478350;VALERIA APARECIDA DE ALMEIDA VASCONCELOS PROFA EMEI;645;SAO JOSE DOS CAMPOS;RESIDENCIAL GAZZO;1;SAO JOSE DOS CAMPOS;12236852;ESTRADA;ARCILIO MOREIRA DA SILVA ;191;12;39318887;;EMEIVALERIAAPARECIDA@SJC.SP.GOV.BR;1;192;481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;69048;35069048;VERA BABO DE OLIVEIRA PROFA EMEF;645;SAO JOSE DOS CAMPOS;JARDIM ALTOS DE SANTANA;1;SAO JOSE DOS CAMPOS;12214010;AVENIDA;ALTO DO RIO DOCE ;801;12;39215748;39424478;EMEFVERABABO@SJC.SP.GOV.BR;1;0;0;64;91;68;88;97;62;64;81;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;3;0;0;2;4;3;3;5;3;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;86022;35086022;VERA LUCIA CARNEVALLI BARRETO PROFA EMEF;645;SAO JOSE DOS CAMPOS;SANTANA;1;SAO JOSE DOS CAMPOS;12211115;AVENIDA;OLIVO GOMES ;520;12;39216258;39422780;EMEFVERALUCIA@SJC.SP.GOV.BR;1;0;0;120;90;119;120;90;120;120;116;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;21;0;0;6;5;5;7;3;8;6;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;66412;35066412;VICENTE SIMIAO LUZ NEI;645;SAO JOSE DOS CAMPOS;JARDIM SAO LEOPOLDO;1;SAO JOSE DOS CAMPOS;12228191;RUA;NATALIO ANGELO STABELI ;20;12;39441481;;NEIVICENTESIMIAO@SJC.SP.GOV.BR;1;31;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;95936;35095936;VILA PAIVA NEI;645;SAO JOSE DOS CAMPOS;VILA PAIVA;1;SAO JOSE DOS CAMPOS;12213400;RUA;ANTONIO PEDRO PEROTTI ;375;12;39228122;;NEIVILAPAIVA@SJC.SP.GOV.BR;1;38;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;92228;35092228;VILA SAO BENTO NEI;645;SAO JOSE DOS CAMPOS;VILA SAO BENTO;1;SAO JOSE DOS CAMPOS;12231600;RUA;GURUPI ;40;12;39434271;;NEIVILASAOBENTO@SJC.SP.GOV.BR;1;12;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;91571;35091571;VILA SAO GERALDO NEI DA;645;SAO JOSE DOS CAMPOS;VILA SAO GERALDO;1;SAO JOSE DOS CAMPOS;12213270;RUA;MANOEL FERNANDES NETTO MAJOR;320;12;39212537;;EMEIPADREBONAFE@SJC.SP.GOV.BR;1;5;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;658807;35658807;VISCONDE DE SABUGOSA NUCLEO DE EDUCACAO INFANTIL;466;MONTEIRO LOBATO;CENTRO;1;MONTEIRO LOBATO;12250000;BAIRRO SAO BENEDITO;RODOVIA SP 50;SN;12;39791268;;NARIZINHOARREBITADO@HOTMAIL.COM;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;56765;35056765;WALDEMAR RAMOS PROF EMEF;645;SAO JOSE DOS CAMPOS;CIDADE VISTA VERDE;1;SAO JOSE DOS CAMPOS;12223410;RUA;MEXICO ;84;12;39120318;39125840;EMEFWALDEMARRAMOS@SJC.SP.GOV.BR;1;0;0;90;91;64;62;90;96;88;96;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;20;0;0;3;6;4;4;5;4;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;91546;35091546;ZELI DE TOLEDO DIAS PROFA EMEI;645;SAO JOSE DOS CAMPOS;JARDIM UIRA;1;SAO JOSE DOS CAMPOS;12227620;AVENIDA;CURRUIRAS ;160;12;39214527;;EMEIZELIDETOLEDO@SJC.SP.GOV.BR;1;69;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;56753;35056753;ZENAIDE VILALVA ARAUJO PROFA EMEI;645;SAO JOSE DOS CAMPOS;VILA ADYANA;1;SAO JOSE DOS CAMPOS;12243750;RUA;PRUDENTE MEIRELES DE MORAIS ENGENHEIRO;1000;12;39217439;;EMEIZENAIDEVILALVA@SJC.SP.GOV.BR;1;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MUNICIPAL;20205;SAO JOSE DOS CAMPOS;1;0;91510;35091510;ZILDA COSTA DE OLIVEIRA PROFA EMEI;645;SAO JOSE DOS CAMPOS;JARDIM DA GRANJA;1;SAO JOSE DOS CAMPOS;12227230;PRACA;HELIO DIAS ;137;12;39225411;;EMEIZILDACOSTA@SJC.SP.GOV.BR;1;208;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
